servers,workload,cpu,energy,temperature,efficiency
2,95.08,100.0,272.0,61.91,69.79
2,95.68,100.0,272.0,61.95,69.8
2,96.12,100.0,272.0,62.0,69.78
2,96.35,100.0,272.0,61.99,69.8
2,96.54,100.0,272.0,62.0,69.8
2,96.66,100.0,272.0,62.21,69.68
2,96.72,100.0,272.0,62.16,69.71
2,96.81,100.0,272.0,62.23,69.67
2,96.93,100.0,272.0,62.25,69.66
2,96.81,100.0,272.0,62.14,69.72
2,96.72,100.0,272.0,62.17,69.7
2,96.57,100.0,272.0,62.29,69.62
2,96.26,100.0,272.0,62.22,69.65
2,95.81,100.0,272.0,62.25,69.62
2,95.22,100.0,272.0,62.21,69.62
2,94.68,100.0,272.0,62.16,69.63
2,94.3,100.0,272.0,62.08,69.66
2,93.78,100.0,272.0,62.12,69.62
2,93.21,100.0,272.0,62.18,69.56
2,92.46,100.0,272.0,62.26,69.49
2,91.74,100.0,272.0,62.4,69.38
2,90.86,100.0,272.0,62.14,69.49
2,89.93,100.0,272.0,62.04,69.52
2,89.01,100.0,272.0,62.14,69.42
2,88.27,100.0,272.0,62.12,69.4
2,87.3,100.0,272.0,62.21,69.3
2,86.46,100.0,272.0,62.11,69.32
2,85.54,100.0,272.0,62.23,69.21
2,84.56,100.0,272.0,62.24,69.16
2,83.7,100.0,272.0,62.28,69.09
2,82.75,100.0,272.0,62.08,69.17
2,81.72,100.0,272.0,62.2,69.05
2,80.89,100.0,272.0,62.22,68.99
2,79.85,100.0,272.0,62.11,69.0
2,78.79,100.0,272.0,62.14,68.93
2,77.91,100.0,272.0,62.0,68.96
2,77.05,100.0,272.0,62.01,68.91
2,76.03,100.0,272.0,62.03,68.84
2,75.07,100.0,272.0,62.12,68.73
2,74.24,100.0,272.0,62.13,68.67
2,73.36,100.0,272.0,62.11,68.63
2,72.33,100.0,272.0,61.99,68.64
2,71.3,100.0,272.0,62.0,68.56
2,70.32,100.0,272.0,62.0,68.5
2,69.5,100.0,272.0,61.89,68.51
2,68.66,100.0,272.0,61.85,68.47
2,67.98,100.0,272.0,61.88,68.41
2,67.24,100.0,272.0,61.91,68.34
2,66.52,100.0,272.0,61.9,68.29
2,65.71,100.0,272.0,61.89,68.23
2,65.23,100.0,272.0,62.08,68.08
2,64.65,100.0,272.0,62.18,67.97
2,64.14,100.0,272.0,62.11,67.97
2,63.54,100.0,272.0,62.18,67.88
2,62.78,100.0,272.0,62.18,67.82
2,62.65,100.0,272.0,62.3,67.74
2,62.22,100.0,272.0,62.25,67.73
2,61.93,100.0,272.0,62.12,67.78
2,61.65,100.0,272.0,62.25,67.68
2,61.5,100.0,272.0,62.25,67.67
2,61.28,100.0,272.0,62.31,67.61
2,61.23,100.0,272.0,62.28,67.62
2,61.13,100.0,272.0,62.29,67.61
2,61.26,100.0,272.0,62.23,67.66
2,61.45,100.0,272.0,62.07,67.77
2,61.51,100.0,272.0,62.0,67.82
2,61.67,100.0,272.0,61.95,67.86
2,62.04,100.0,272.0,61.96,67.89
2,62.27,100.0,272.0,62.0,67.88
2,62.72,100.0,272.0,62.15,67.83
2,62.99,100.0,272.0,62.04,67.92
2,63.55,100.0,272.0,61.82,68.1
2,63.93,100.0,272.0,61.71,68.2
2,64.49,100.0,272.0,61.87,68.15
2,65.07,100.0,272.0,61.94,68.15
2,65.49,100.0,272.0,62.12,68.07
2,66.11,100.0,272.0,62.15,68.1
2,66.74,100.0,272.0,62.06,68.21
2,67.45,100.0,272.0,61.97,68.32
2,68.13,100.0,272.0,62.05,68.31
2,68.83,100.0,272.0,62.0,68.39
2,69.65,100.0,272.0,62.13,68.38
2,70.42,100.0,272.0,62.13,68.43
2,71.18,100.0,272.0,62.16,68.46
2,72.1,100.0,272.0,62.11,68.55
2,72.79,100.0,272.0,62.19,68.54
2,73.53,100.0,272.0,62.2,68.58
2,74.31,100.0,272.0,62.15,68.67
2,75.34,100.0,272.0,62.29,68.64
2,76.17,100.0,272.0,62.11,68.8
2,76.91,100.0,272.0,62.09,68.85
2,77.56,100.0,272.0,61.94,68.98
2,78.3,100.0,272.0,62.06,68.95
2,78.9,100.0,272.0,62.09,68.97
2,79.64,100.0,272.0,62.05,69.03
2,80.32,100.0,272.0,62.03,69.08
2,80.99,100.0,272.0,61.99,69.13
2,81.48,100.0,272.0,62.03,69.13
2,82.03,100.0,272.0,62.18,69.07
2,82.73,100.0,272.0,62.08,69.16
2,83.28,100.0,272.0,62.33,69.04
2,83.91,100.0,272.0,62.32,69.08
2,84.4,100.0,272.0,62.13,69.22
2,84.72,100.0,272.0,62.26,69.15
2,85.02,100.0,272.0,62.26,69.17
2,85.23,100.0,272.0,62.18,69.23
2,85.54,100.0,272.0,62.14,69.26
2,85.72,100.0,272.0,62.14,69.27
2,85.9,100.0,272.0,62.12,69.29
2,85.99,100.0,272.0,62.18,69.26
2,86.06,100.0,272.0,62.08,69.32
2,85.84,100.0,272.0,62.14,69.28
2,85.79,100.0,272.0,62.03,69.34
2,85.6,100.0,272.0,61.91,69.4
2,85.48,100.0,272.0,62.04,69.32
2,85.43,100.0,272.0,61.96,69.37
2,85.25,100.0,272.0,62.01,69.33
2,84.92,100.0,272.0,62.07,69.28
2,84.7,100.0,272.0,62.04,69.28
2,84.37,100.0,272.0,61.94,69.33
2,84.0,100.0,272.0,62.04,69.25
2,83.75,100.0,272.0,62.09,69.21
2,83.35,100.0,272.0,62.21,69.12
2,83.1,100.0,272.0,62.34,69.03
2,82.66,100.0,272.0,62.37,68.99
2,82.3,100.0,272.0,62.59,68.84
2,81.73,100.0,272.0,62.64,68.78
2,81.29,100.0,272.0,62.51,68.84
2,80.8,100.0,272.0,62.62,68.75
2,80.2,100.0,272.0,62.45,68.82
2,79.61,100.0,272.0,62.46,68.78
2,79.09,100.0,272.0,62.55,68.7
2,78.62,100.0,272.0,62.61,68.64
2,78.29,100.0,272.0,62.62,68.61
2,77.65,100.0,272.0,62.77,68.49
2,77.14,100.0,272.0,62.51,68.61
2,76.61,100.0,272.0,62.43,68.63
2,76.22,100.0,272.0,62.49,68.58
2,75.68,100.0,272.0,62.47,68.56
2,75.16,100.0,272.0,62.63,68.43
2,74.81,100.0,272.0,62.56,68.45
2,74.44,100.0,272.0,62.71,68.34
2,73.95,100.0,272.0,62.69,68.32
2,73.4,100.0,272.0,62.66,68.3
2,73.06,100.0,272.0,62.74,68.23
2,72.8,100.0,272.0,62.7,68.24
2,72.34,100.0,272.0,62.78,68.16
2,72.15,100.0,272.0,63.05,67.99
2,71.84,100.0,272.0,62.88,68.07
2,71.57,100.0,272.0,62.91,68.04
2,71.22,100.0,272.0,62.82,68.06
2,70.98,100.0,272.0,62.87,68.02
2,70.59,100.0,272.0,62.92,67.96
2,70.33,100.0,272.0,62.93,67.94
2,70.04,100.0,272.0,63.08,67.83
2,69.92,100.0,272.0,63.22,67.74
2,69.89,100.0,272.0,63.2,67.75
2,69.8,100.0,272.0,63.33,67.66
2,69.91,100.0,272.0,63.49,67.58
2,69.96,100.0,272.0,63.35,67.67
2,69.97,100.0,272.0,63.37,67.65
2,69.9,100.0,272.0,63.35,67.66
2,70.23,100.0,272.0,63.24,67.75
2,70.32,100.0,272.0,63.19,67.79
2,70.48,100.0,272.0,63.06,67.87
2,70.78,100.0,272.0,62.88,68.0
2,71.13,100.0,272.0,63.02,67.94
2,71.51,100.0,272.0,62.95,68.01
2,71.82,100.0,272.0,63.04,67.97
2,72.23,100.0,272.0,63.05,68.0
2,72.72,100.0,272.0,62.9,68.12
2,73.09,100.0,272.0,62.99,68.08
2,73.75,100.0,272.0,63.13,68.04
2,74.34,100.0,272.0,63.16,68.06
2,74.96,100.0,272.0,63.22,68.06
2,75.47,100.0,272.0,63.22,68.09
2,76.18,100.0,272.0,63.34,68.06
2,76.81,100.0,272.0,63.45,68.03
2,77.67,100.0,272.0,63.48,68.06
2,78.2,100.0,272.0,63.61,68.01
2,78.94,100.0,272.0,63.5,68.12
2,79.76,100.0,272.0,63.56,68.12
2,80.56,100.0,272.0,63.67,68.11
2,81.4,100.0,272.0,63.74,68.11
2,82.28,100.0,272.0,63.59,68.24
2,82.97,100.0,272.0,63.63,68.25
2,83.71,100.0,272.0,63.63,68.28
2,84.65,100.0,272.0,63.8,68.23
2,85.47,100.0,272.0,63.67,68.34
2,86.45,100.0,272.0,63.69,68.37
2,87.39,100.0,272.0,63.57,68.49
2,88.22,100.0,272.0,63.3,68.69
2,89.12,100.0,272.0,63.28,68.74
2,90.07,100.0,272.0,63.23,68.81
2,90.78,100.0,272.0,63.3,68.79
2,91.5,100.0,272.0,63.3,68.82
2,92.32,100.0,272.0,63.42,68.79
2,92.92,100.0,272.0,63.56,68.72
2,93.53,100.0,272.0,63.52,68.77
2,94.21,100.0,272.0,63.55,68.78
2,94.98,100.0,272.0,63.61,68.77
2,95.7,100.0,272.0,63.45,68.9
2,96.38,100.0,272.0,63.46,68.91
2,96.98,100.0,272.0,63.54,68.89
2,97.52,100.0,272.0,63.31,69.05
2,98.18,100.0,272.0,63.37,69.03
2,98.81,100.0,272.0,63.42,69.03
2,99.35,100.0,272.0,63.53,68.98
2,99.73,100.0,272.0,63.52,69.0
2,100.0,100.0,272.0,63.82,68.82
2,100.0,100.0,272.0,63.87,68.79
2,100.0,100.0,272.0,63.82,68.83
2,100.0,100.0,272.0,63.88,68.79
2,100.0,100.0,272.0,64.03,68.7
2,100.0,100.0,272.0,63.8,68.84
2,100.0,100.0,272.0,63.73,68.88
2,99.9,100.0,272.0,63.78,68.84
2,99.63,100.0,272.0,63.77,68.84
2,99.52,100.0,272.0,63.8,68.82
2,99.37,100.0,272.0,63.93,68.73
2,99.14,100.0,272.0,64.1,68.63
2,98.79,100.0,272.0,64.16,68.58
2,98.26,100.0,272.0,64.09,68.61
2,97.79,100.0,272.0,64.07,68.6
2,97.3,100.0,272.0,64.02,68.61
2,96.77,100.0,272.0,64.14,68.52
2,96.22,100.0,272.0,64.36,68.37
2,95.65,100.0,272.0,64.34,68.36
2,95.1,100.0,272.0,64.25,68.4
2,94.36,100.0,272.0,64.18,68.4
2,93.63,100.0,272.0,64.17,68.38
2,92.64,100.0,272.0,64.29,68.28
2,91.6,100.0,272.0,64.29,68.23
2,90.69,100.0,272.0,64.46,68.1
2,89.79,100.0,272.0,64.44,68.07
2,88.87,100.0,272.0,64.42,68.04
2,87.88,100.0,272.0,64.4,68.01
2,86.88,100.0,272.0,64.29,68.04
2,85.89,100.0,272.0,64.44,67.9
2,85.01,100.0,272.0,64.48,67.84
2,83.98,100.0,272.0,64.48,67.79
2,82.85,100.0,272.0,64.53,67.7
2,81.83,100.0,272.0,64.47,67.69
2,80.55,100.0,272.0,64.55,67.58
2,79.52,100.0,272.0,64.49,67.56
2,78.67,100.0,272.0,64.54,67.48
2,77.77,100.0,272.0,64.43,67.5
2,76.65,100.0,272.0,64.48,67.4
2,75.59,100.0,272.0,64.43,67.37
2,74.62,100.0,272.0,64.51,67.27
2,73.67,100.0,272.0,64.55,67.19
2,72.74,100.0,272.0,64.55,67.13
2,71.81,100.0,272.0,64.47,67.12
2,70.97,100.0,272.0,64.31,67.15
2,70.18,100.0,272.0,64.28,67.12
2,69.38,100.0,272.0,64.09,67.18
2,68.63,100.0,272.0,64.24,67.04
2,67.96,100.0,272.0,64.01,67.13
2,67.51,100.0,272.0,64.16,67.0
2,66.84,100.0,272.0,64.07,67.01
2,66.44,100.0,272.0,64.09,66.97
2,66.07,100.0,272.0,64.03,66.98
2,65.82,100.0,272.0,64.1,66.91
2,65.72,100.0,272.0,64.15,66.88
2,65.38,100.0,272.0,64.1,66.88
2,65.21,100.0,272.0,64.17,66.82
2,65.08,100.0,272.0,64.08,66.87
2,64.85,100.0,272.0,64.19,66.78
2,64.67,100.0,272.0,64.11,66.82
2,64.73,100.0,272.0,64.15,66.8
2,64.84,100.0,272.0,64.2,66.78
2,65.01,100.0,272.0,64.1,66.85
2,65.07,100.0,272.0,64.16,66.82
2,65.14,100.0,272.0,64.17,66.82
2,65.36,100.0,272.0,64.28,66.77
2,65.69,100.0,272.0,64.26,66.81
2,66.04,100.0,272.0,64.3,66.81
2,66.42,100.0,272.0,64.31,66.84
2,66.83,100.0,272.0,64.36,66.84
2,67.28,100.0,272.0,64.41,66.84
2,67.76,100.0,272.0,64.46,66.85
2,68.41,100.0,272.0,64.54,66.84
2,69.12,100.0,272.0,64.63,66.84
2,69.7,100.0,272.0,64.63,66.88
2,70.32,100.0,272.0,64.68,66.89
2,70.95,100.0,272.0,64.69,66.93
2,71.72,100.0,272.0,64.74,66.95
2,72.45,100.0,272.0,64.62,67.07
2,73.28,100.0,272.0,64.73,67.06
2,74.01,100.0,272.0,64.87,67.01
2,74.91,100.0,272.0,64.75,67.14
2,75.81,100.0,272.0,64.61,67.28
2,76.7,100.0,272.0,64.71,67.27
2,77.36,100.0,272.0,64.61,67.37
2,78.23,100.0,272.0,64.58,67.43
2,78.97,100.0,272.0,64.47,67.54
2,79.58,100.0,272.0,64.65,67.46
2,80.49,100.0,272.0,64.72,67.47
2,81.07,100.0,272.0,64.77,67.47
2,81.92,100.0,272.0,64.64,67.59
2,82.64,100.0,272.0,64.78,67.55
2,83.37,100.0,272.0,64.72,67.61
2,84.23,100.0,272.0,64.72,67.66
2,85.0,100.0,272.0,64.74,67.68
2,85.69,100.0,272.0,64.71,67.73
2,86.33,100.0,272.0,64.7,67.77
2,86.89,100.0,272.0,64.85,67.7
2,87.77,100.0,272.0,64.89,67.71
2,88.31,100.0,272.0,64.78,67.81
2,88.92,100.0,272.0,64.73,67.86
2,89.28,100.0,272.0,64.68,67.91
2,89.66,100.0,272.0,64.67,67.93
2,90.2,100.0,272.0,64.66,67.96
2,90.67,100.0,272.0,64.71,67.94
2,91.03,100.0,272.0,64.64,68.0
2,91.3,100.0,272.0,64.7,67.98
2,91.48,100.0,272.0,64.54,68.08
2,91.78,100.0,272.0,64.45,68.14
2,91.97,100.0,272.0,64.45,68.15
2,92.01,100.0,272.0,64.39,68.19
2,91.97,100.0,272.0,64.43,68.17
2,91.87,100.0,272.0,64.52,68.11
2,92.01,100.0,272.0,64.56,68.09
2,91.79,100.0,272.0,64.65,68.03
2,91.72,100.0,272.0,64.68,68.01
2,91.49,100.0,272.0,64.67,68.0
2,91.56,100.0,272.0,64.84,67.91
2,91.27,100.0,272.0,64.66,68.0
2,91.1,100.0,272.0,64.55,68.06
2,90.65,100.0,272.0,64.49,68.07
2,90.3,100.0,272.0,64.36,68.14
2,89.94,100.0,272.0,64.37,68.12
2,89.33,100.0,272.0,64.32,68.12
2,88.73,100.0,272.0,64.32,68.1
2,88.24,100.0,272.0,64.45,68.0
2,87.64,100.0,272.0,64.52,67.93
2,86.77,100.0,272.0,64.52,67.89
2,86.1,100.0,272.0,64.42,67.92
2,85.34,100.0,272.0,64.52,67.83
2,84.47,100.0,272.0,64.59,67.75
2,83.61,100.0,272.0,64.61,67.69
2,82.72,100.0,272.0,64.66,67.62
2,81.88,100.0,272.0,64.59,67.62
2,80.92,100.0,272.0,64.43,67.66
2,80.07,100.0,272.0,64.49,67.59
2,79.1,100.0,272.0,64.68,67.42
2,78.08,100.0,272.0,64.78,67.31
2,77.33,100.0,272.0,65.0,67.13
2,76.56,100.0,272.0,65.11,67.02
2,75.52,100.0,272.0,65.15,66.94
2,74.72,100.0,272.0,65.14,66.89
2,73.66,100.0,272.0,65.15,66.83
2,72.8,100.0,272.0,65.15,66.77
2,72.0,100.0,272.0,65.17,66.71
2,71.11,100.0,272.0,65.23,66.62
2,70.16,100.0,272.0,65.23,66.55
2,69.39,100.0,272.0,65.3,66.45
2,68.54,100.0,272.0,65.32,66.38
2,67.72,100.0,272.0,65.39,66.28
2,66.98,100.0,272.0,65.54,66.14
2,66.31,100.0,272.0,65.51,66.1
2,65.67,100.0,272.0,65.55,66.03
2,64.97,100.0,272.0,65.53,65.99
2,64.18,100.0,272.0,65.61,65.88
2,63.41,100.0,272.0,65.86,65.66
2,62.75,100.0,272.0,65.87,65.6
2,62.29,100.0,272.0,65.68,65.68
2,61.91,100.0,272.0,65.74,65.61
2,61.82,100.0,272.0,65.71,65.62
2,61.63,100.0,272.0,65.62,65.65
2,61.44,100.0,272.0,65.59,65.65
2,61.43,100.0,272.0,65.61,65.64
2,61.58,100.0,272.0,65.68,65.62
2,61.68,100.0,272.0,65.87,65.51
2,61.92,100.0,272.0,65.82,65.56
2,62.31,100.0,272.0,66.01,65.48
2,62.51,100.0,272.0,66.01,65.5
2,63.06,100.0,272.0,66.13,65.48
2,63.54,100.0,272.0,66.06,65.55
2,64.19,100.0,272.0,66.06,65.61
2,64.91,100.0,272.0,66.13,65.62
2,65.31,100.0,272.0,66.23,65.59
2,66.06,100.0,272.0,66.1,65.73
2,66.92,100.0,272.0,66.25,65.71
2,67.77,100.0,272.0,66.18,65.81
2,68.69,100.0,272.0,66.08,65.94
2,69.53,100.0,272.0,66.07,66.0
2,70.37,100.0,272.0,66.07,66.06
2,71.32,100.0,272.0,66.03,66.15
2,72.15,100.0,272.0,65.98,66.23
2,73.25,100.0,272.0,66.14,66.21
2,74.33,100.0,272.0,66.05,66.33
2,75.61,100.0,272.0,65.92,66.48
2,76.7,100.0,272.0,66.0,66.5
2,77.74,100.0,272.0,66.12,66.48
2,78.89,100.0,272.0,66.03,66.6
2,80.17,100.0,272.0,66.14,66.6
2,81.32,100.0,272.0,66.17,66.64
2,82.48,100.0,272.0,66.2,66.68
2,83.83,100.0,272.0,66.37,66.65
2,85.1,100.0,272.0,66.32,66.74
2,86.14,100.0,272.0,66.33,66.78
2,87.1,100.0,272.0,66.33,66.82
2,88.05,100.0,272.0,66.26,66.9
2,88.85,100.0,272.0,66.21,66.97
2,89.64,100.0,272.0,66.25,66.98
2,90.21,100.0,272.0,66.21,67.02
2,90.85,100.0,272.0,66.35,66.97
2,91.3,100.0,272.0,66.32,67.0
2,91.82,100.0,272.0,66.42,66.97
2,92.22,100.0,272.0,66.29,67.06
2,92.55,100.0,272.0,66.12,67.17
2,92.82,100.0,272.0,66.25,67.11
2,93.08,100.0,272.0,66.25,67.11
2,93.42,100.0,272.0,66.35,67.07
2,93.65,100.0,272.0,66.23,67.15
2,93.9,100.0,272.0,66.02,67.29
2,94.01,100.0,272.0,66.01,67.29
2,93.88,100.0,272.0,66.13,67.22
2,93.94,100.0,272.0,66.12,67.23
2,93.78,100.0,272.0,66.0,67.29
2,93.64,100.0,272.0,65.89,67.35
2,93.36,100.0,272.0,65.91,67.33
2,93.15,100.0,272.0,65.92,67.32
2,92.77,100.0,272.0,65.82,67.36
2,92.42,100.0,272.0,65.82,67.35
2,91.95,100.0,272.0,65.75,67.37
2,91.54,100.0,272.0,65.71,67.38
2,90.98,100.0,272.0,65.55,67.45
2,90.4,100.0,272.0,65.42,67.51
2,89.68,100.0,272.0,65.52,67.42
2,89.11,100.0,272.0,65.55,67.38
2,88.49,100.0,272.0,65.55,67.35
2,87.58,100.0,272.0,65.4,67.4
2,86.8,100.0,272.0,65.45,67.34
2,86.13,100.0,272.0,65.69,67.16
2,85.5,100.0,272.0,65.73,67.11
2,84.64,100.0,272.0,65.97,66.92
2,84.02,100.0,272.0,66.11,66.81
2,83.12,100.0,272.0,66.26,66.68
2,82.21,100.0,272.0,66.28,66.62
2,81.25,100.0,272.0,66.33,66.55
2,80.22,100.0,272.0,66.36,66.47
2,79.18,100.0,272.0,66.31,66.45
2,78.17,100.0,272.0,66.29,66.4
2,77.3,100.0,272.0,66.23,66.39
2,76.25,100.0,272.0,66.37,66.25
2,75.32,100.0,272.0,66.31,66.23
2,74.47,100.0,272.0,66.28,66.2
2,73.57,100.0,272.0,66.4,66.07
2,72.67,100.0,272.0,66.22,66.12
2,71.81,100.0,272.0,66.24,66.05
2,70.91,100.0,272.0,66.31,65.95
2,70.0,100.0,272.0,66.49,65.78
2,68.95,100.0,272.0,66.25,65.86
2,67.86,100.0,272.0,66.13,65.85
2,67.19,100.0,272.0,66.0,65.87
2,66.22,100.0,272.0,65.93,65.85
2,65.31,100.0,272.0,65.97,65.75
2,64.64,100.0,272.0,65.95,65.71
2,64.01,100.0,272.0,65.95,65.66
2,63.03,100.0,272.0,65.92,65.59
2,62.29,100.0,272.0,66.17,65.38
2,61.56,100.0,272.0,66.11,65.36
2,60.74,100.0,272.0,66.02,65.33
2,60.21,100.0,272.0,66.02,65.29
2,59.38,100.0,272.0,66.08,65.17
2,58.63,100.0,272.0,66.07,65.11
2,57.74,100.0,272.0,66.01,65.05
2,57.18,100.0,272.0,66.03,64.99
2,56.65,100.0,272.0,66.0,64.95
2,56.26,100.0,272.0,65.83,65.01
2,55.71,100.0,272.0,66.07,64.81
2,55.5,100.0,272.0,66.16,64.73
2,55.29,100.0,272.0,66.21,64.68
2,55.0,100.0,272.0,66.2,64.65
2,54.75,100.0,272.0,66.19,64.63
2,54.62,100.0,272.0,66.31,64.54
2,54.56,100.0,272.0,66.23,64.59
2,54.36,100.0,272.0,66.26,64.55
2,54.32,100.0,272.0,66.23,64.56
2,54.5,100.0,272.0,66.3,64.54
2,54.52,100.0,272.0,66.43,64.46
2,54.46,100.0,272.0,66.34,64.51
2,54.45,100.0,272.0,66.42,64.46
2,54.71,100.0,272.0,66.5,64.44
2,55.05,100.0,272.0,66.45,64.51
2,55.21,100.0,272.0,66.42,64.55
2,55.5,100.0,272.0,66.47,64.55
2,55.88,100.0,272.0,66.46,64.6
2,56.35,100.0,272.0,66.26,64.77
2,56.67,100.0,272.0,66.14,64.87
2,57.04,100.0,272.0,66.13,64.92
2,57.14,100.0,272.0,65.96,65.02
2,57.51,100.0,272.0,65.96,65.06
2,57.96,100.0,272.0,66.01,65.08
2,58.33,100.0,272.0,65.99,65.13
2,58.56,100.0,272.0,65.97,65.16
2,58.73,100.0,272.0,65.92,65.21
2,59.01,100.0,272.0,66.02,65.18
2,59.44,100.0,272.0,65.9,65.29
2,59.73,100.0,272.0,65.88,65.33
2,59.94,100.0,272.0,65.82,65.38
2,60.25,100.0,272.0,65.72,65.47
2,60.85,100.0,272.0,65.55,65.63
2,61.26,100.0,272.0,65.49,65.7
2,61.72,100.0,272.0,65.29,65.86
2,62.0,100.0,272.0,65.3,65.88
2,62.27,100.0,272.0,65.43,65.83
2,62.5,100.0,272.0,65.55,65.77
2,62.72,100.0,272.0,65.7,65.7
2,62.86,100.0,272.0,65.8,65.66
2,63.02,100.0,272.0,65.77,65.69
2,63.1,100.0,272.0,65.85,65.65
2,63.04,100.0,272.0,65.81,65.67
2,63.08,100.0,272.0,65.87,65.63
2,63.18,100.0,272.0,65.78,65.7
2,63.17,100.0,272.0,65.97,65.58
2,63.14,100.0,272.0,65.94,65.59
2,63.16,100.0,272.0,66.06,65.52
2,62.89,100.0,272.0,66.0,65.54
2,62.97,100.0,272.0,66.05,65.51
2,62.7,100.0,272.0,66.02,65.51
2,62.53,100.0,272.0,66.07,65.46
2,62.44,100.0,272.0,66.13,65.42
2,62.08,100.0,272.0,65.97,65.48
2,61.65,100.0,272.0,65.83,65.53
2,61.25,100.0,272.0,65.89,65.46
2,60.7,100.0,272.0,65.85,65.44
2,60.21,100.0,272.0,65.87,65.38
2,59.49,100.0,272.0,65.87,65.31
2,58.82,100.0,272.0,66.08,65.12
2,58.19,100.0,272.0,66.13,65.03
2,57.54,100.0,272.0,66.01,65.04
2,56.74,100.0,272.0,65.89,65.03
2,56.03,100.0,272.0,65.95,64.92
2,55.29,100.0,272.0,66.19,64.69
2,54.41,100.0,272.0,66.16,64.61
2,53.25,100.0,272.0,66.24,64.43
2,52.3,100.0,272.0,66.32,64.27
2,51.22,100.0,272.0,66.34,64.12
2,50.27,100.0,272.0,66.05,64.17
2,49.24,100.0,272.0,66.13,63.99
2,48.26,100.0,272.0,66.12,63.85
2,47.36,100.0,272.0,66.03,63.78
2,46.36,100.0,272.0,66.15,63.56
2,45.2,100.0,272.0,66.1,63.4
2,44.15,100.0,272.0,66.13,63.21
2,43.37,100.0,272.0,66.12,63.08
2,42.29,100.0,272.0,66.33,62.76
2,41.38,100.0,272.0,66.21,62.66
2,40.37,100.0,272.0,66.08,62.53
2,39.31,100.0,272.0,66.04,62.34
2,38.2,100.0,272.0,66.05,62.09
2,37.27,100.0,272.0,65.93,61.94
2,36.25,100.0,272.0,65.89,61.71
2,35.2,100.0,272.0,65.86,61.46
2,34.19,100.0,272.0,65.82,61.21
2,33.14,100.0,272.0,65.69,60.98
2,32.24,100.0,272.0,65.81,60.63
2,31.24,100.0,272.0,65.87,60.27
2,30.36,100.0,272.0,65.87,59.96
2,29.59,100.0,272.0,65.85,59.69
2,28.79,100.0,272.0,65.87,59.37
2,27.82,100.0,272.0,65.71,59.07
2,26.9,100.0,272.0,65.78,58.62
2,26.09,100.0,272.0,65.98,58.12
2,25.25,100.0,272.0,65.94,57.73
2,24.58,100.0,272.0,65.95,57.37
2,23.88,100.0,272.0,65.88,57.02
2,23.26,100.0,272.0,65.88,56.66
2,22.56,100.0,272.0,65.9,56.22
2,22.0,100.0,272.0,65.8,55.91
2,21.49,100.0,272.0,65.94,55.48
2,21.02,100.0,272.0,65.93,55.14
2,20.6,100.0,272.0,66.09,54.73
2,20.14,100.0,272.0,66.03,54.41
2,19.66,99.5,271.85,66.05,54.1
2,19.4,99.31,271.67,66.16,53.86
2,19.13,98.46,271.27,66.02,53.88
2,18.99,97.6,270.7,66.19,53.84
2,18.69,96.32,269.86,66.26,53.81
2,18.43,95.63,268.97,66.15,53.81
2,18.42,95.13,268.12,66.34,53.84
2,18.5,95.25,267.47,66.48,53.85
2,18.62,94.87,266.84,66.43,54.1
2,18.69,94.74,266.29,66.32,54.28
2,18.61,93.93,265.62,66.36,54.37
2,18.97,93.73,265.01,66.38,54.76
2,19.28,93.43,264.44,66.41,55.09
2,19.42,94.28,264.24,66.4,55.08
2,19.61,95.45,264.42,66.6,54.9
2,19.87,96.45,264.88,66.58,54.92
2,20.09,97.27,265.48,66.5,54.95
2,20.45,98.21,266.25,66.65,54.94
2,20.85,99.39,267.21,66.68,54.96
2,21.38,100.0,268.17,66.57,55.24
2,21.9,100.0,268.94,66.49,55.6
2,22.33,100.0,269.55,66.55,55.81
2,22.78,100.0,270.04,66.53,56.08
2,23.26,100.0,270.43,66.69,56.26
2,23.83,100.0,270.75,66.67,56.59
2,24.27,100.0,271.0,66.6,56.87
2,24.85,100.0,271.2,66.57,57.18
2,25.29,100.0,271.36,66.43,57.49
2,25.85,100.0,271.49,66.52,57.71
2,26.4,100.0,271.59,66.52,57.97
2,26.91,100.0,271.67,66.56,58.18
2,27.38,100.0,271.74,66.72,58.29
2,27.7,100.0,271.79,66.49,58.56
2,28.23,100.0,271.83,66.53,58.76
2,28.82,100.0,271.87,66.67,58.9
2,29.24,100.0,271.89,66.64,59.09
2,29.75,100.0,271.91,66.71,59.24
2,29.99,100.0,271.93,66.67,59.35
2,30.2,100.0,271.94,66.61,59.46
2,30.65,100.0,271.96,66.69,59.57
2,30.84,100.0,271.96,66.81,59.57
2,31.22,100.0,271.97,66.88,59.65
2,31.53,100.0,271.98,66.89,59.75
2,31.79,100.0,271.98,66.91,59.83
2,31.96,100.0,271.99,66.95,59.86
2,32.18,100.0,271.99,66.96,59.92
2,32.43,100.0,271.99,66.93,60.02
2,32.72,100.0,271.99,67.03,60.05
2,32.92,100.0,271.99,67.22,59.99
2,33.13,100.0,272.0,67.13,60.11
2,33.41,100.0,272.0,67.21,60.15
2,33.72,100.0,272.0,67.33,60.17
2,33.74,100.0,272.0,67.45,60.1
2,33.72,100.0,272.0,67.54,60.04
2,33.79,100.0,272.0,67.49,60.09
2,33.87,100.0,272.0,67.29,60.24
2,33.83,100.0,272.0,67.28,60.23
2,33.82,100.0,272.0,67.48,60.11
